"model","variable","label","x","estimate"
"Additive GAM FE","log_output","Log output",4.79113423726503,0.0268093869746096
"Additive GAM FE","log_output","Log output",4.79313753440101,0.0265509004726247
"Additive GAM FE","log_output","Log output",4.79514083153699,0.0262824170416986
"Additive GAM FE","log_output","Log output",4.79714412867297,0.0260042610418109
"Additive GAM FE","log_output","Log output",4.79914742580895,0.0257167568329418
"Additive GAM FE","log_output","Log output",4.80115072294492,0.0254202287750708
"Additive GAM FE","log_output","Log output",4.8031540200809,0.0251150012281776
"Additive GAM FE","log_output","Log output",4.80515731721688,0.0248013985522422
"Additive GAM FE","log_output","Log output",4.80716061435286,0.0244797451072442
"Additive GAM FE","log_output","Log output",4.80916391148884,0.0241503652531635
"Additive GAM FE","log_output","Log output",4.81116720862482,0.0238135833499797
"Additive GAM FE","log_output","Log output",4.8131705057608,0.0234697237576728
"Additive GAM FE","log_output","Log output",4.81517380289678,0.0231191108362225
"Additive GAM FE","log_output","Log output",4.81717710003276,0.0227620689456083
"Additive GAM FE","log_output","Log output",4.81918039716874,0.0223989224458104
"Additive GAM FE","log_output","Log output",4.82118369430472,0.0220299956968085
"Additive GAM FE","log_output","Log output",4.8231869914407,0.021655613058582
"Additive GAM FE","log_output","Log output",4.82519028857668,0.0212760988911112
"Additive GAM FE","log_output","Log output",4.82719358571266,0.0208917775543755
"Additive GAM FE","log_output","Log output",4.82919688284864,0.0205029734083549
"Additive GAM FE","log_output","Log output",4.83120017998462,0.0201100108130289
"Additive GAM FE","log_output","Log output",4.8332034771206,0.0197132141283776
"Additive GAM FE","log_output","Log output",4.83520677425657,0.0193129077143806
"Additive GAM FE","log_output","Log output",4.83721007139255,0.0189094159310175
"Additive GAM FE","log_output","Log output",4.83921336852853,0.0185030631382685
"Additive GAM FE","log_output","Log output",4.84121666566451,0.0180941736961132
"Additive GAM FE","log_output","Log output",4.84321996280049,0.0176830719645313
"Additive GAM FE","log_output","Log output",4.84522325993647,0.0172700823035024
"Additive GAM FE","log_output","Log output",4.84722655707245,0.0168555290730067
