"sim","method","vcov_type","beta_hat","variance","se","t_stat","reject","beta_covered","delta_beta_variance","error_design","rho","df_correction","M","n","T","K","dgp","beta_true","beta_null"
9,"bam_fe","classic_cluster",1.08122804934742,0.000895412566215349,0.0299234450926919,2.71452866124897,1,1,9.73194117636061e-07,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_fe","penalty_cluster",1.08122804934742,0.000892499112665852,0.0298747236416649,2.71895567375683,1,1,9.73194117636061e-07,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_fe","penalty_cluster_delta",1.08122804934742,0.000893472306783488,0.0298910071222682,2.71747449040982,1,1,9.73194117636061e-07,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_fe","mgcv_sandwich_freq",1.08122804934742,0.000890625878733821,0.0298433556882235,2.72181353182998,1,1,9.73194117636061e-07,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_fe","mgcv_sandwich_default",1.08122804934742,0.000891599072851457,0.0298596562748377,2.72032767556911,1,1,9.73194117636061e-07,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_re","classic_cluster",1.08854159526915,0.00089403451397256,0.0299004099298414,2.96121676849593,1,1,1.35323670348512e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_re","penalty_cluster",1.08854159526915,0.000863079887443459,0.0293782213117721,3.01385146260265,1,1,1.35323670348512e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_re","penalty_cluster_delta",1.08854159526915,0.00087661225447831,0.0296076384481828,2.99049839534173,1,1,1.35323670348512e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_re","mgcv_sandwich_freq",1.08854159526915,0.000863934479599178,0.0293927623676166,3.01236046349625,1,1,1.35323670348512e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_re","mgcv_sandwich_default",1.08854159526915,0.000877466846634029,0.029622066886597,2.98904177105922,1,1,1.35323670348512e-05,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_fd","classic_cluster",1.09943567187813,0.00120312437663294,0.034686083327942,2.86673104420616,1,1,1.86736270841193e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_fd","penalty_cluster",1.09943567187813,0.00119170580853859,0.0345210922269066,2.88043238100765,1,1,1.86736270841193e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_fd","penalty_cluster_delta",1.09943567187813,0.001193573171247,0.0345481283320385,2.87817825968652,1,1,1.86736270841193e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_fd","mgcv_sandwich_freq",1.09943567187813,0.00088358725807831,0.0297251956777127,3.3451645854997,1,1,1.86736270841193e-06,"hetero",NA,"substantive",1000,500,4,20,"baseline",1.075,1
